Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;Solde;Mois;Jour;Heure;Minute;PV;Total
12:15;587;3222;3856;49733;3120;4578;5658;-2873;12;1;12;15;37;70791
12:30;588;2986;3730;49456;3127;4732;5662;-2928;12;1;12;30;36;70317
12:45;587;3168;3881;49592;3101;5235;5664;-2788;12;1;12;45;34;71262
13:00;588;3084;3914;49645;3044;4833;5664;-3174;12;1;13;0;32;70804
13:15;633;3206;3883;49491;3025;4472;5596;-3242;12;1;13;15;30;70336
13:30;672;3165;3864;49406;2891;4290;5593;-3572;12;1;13;30;28;69909
13:45;686;3168;3855;49433;2914;4135;5571;-3299;12;1;13;45;26;69788
14:00;685;3093;3880;49272;2905;4074;5577;-3524;12;1;14;0;24;69510
14:15;690;3325;3965;49860;2894;4922;5404;-5013;12;1;14;15;22;71082
14:30;684;3292;3853;49630;2920;4721;5416;-4777;12;1;14;30;20;70536
14:45;683;3240;3877;49544;2939;4069;5429;-4801;12;1;14;45;18;69799
15:00;684;3210;3822;49284;2972;3832;5447;-4799;12;1;15;0;16;69267
15:15;684;3306;3874;49809;2942;4202;5274;-5997;12;1;15;15;13;70104
15:30;680;3342;3888;49878;2961;4299;5276;-6214;12;1;15;30;11;70335
15:45;684;3258;3908;49720;2869;4229;5305;-6279;12;1;15;45;9;69982
16:00;675;3286;3882;49703;2910;4425;5307;-6301;12;1;16;0;7;70195
16:15;678;3307;3944;49670;2948;5116;5198;-6968;12;1;16;15;;70861
16:30;684;3317;3994;49807;2980;5137;5200;-7104;12;1;16;30;;71119
