Heures;Fioul...pointe;Charbon;Gaz;Nucleaire;Eolien;Hydraulique;Autres;PV
08:45;543;3884;4911;50959;563;9719;710;124
09:00;543;3950;4957;51035;547;9544;704;132
09:15;545;4001;4961;51046;542;9639;704;138
09:30;547;4052;4965;51058;538;9734;705;143
09:45;547;3986;4941;51022;513;9623;706;146
10:00;547;3921;4918;50987;488;9512;707;149
10:15;545;3909;4946;50961;460;9227;706;150
10:30;543;3898;4975;50935;433;8942;705;150
10:45;544;3905;4907;50894;401;8799;703;149
11:00;546;3913;4840;50854;370;8657;701;147
11:15;550;3929;4844;50736;349;8575;696;144
11:30;555;3946;4849;50619;328;8493;691;141
11:45;553;3924;4879;50673;316;8388;692;136
12:00;551;3903;4909;50728;305;8284;693;131
12:15;548;3839;4845;50631;308;7964;698;126
12:30;546;3776;4782;50534;311;7645;704;120
12:45;547;3772;4734;50575;316;7599;704;114
13:00;549;3769;4687;50616;321;7553;704;108
13:15;544;3821;4696;50550;329;7544;702;102
13:30;539;3874;4706;50484;337;7535;700;95
13:45;539;3749;4696;50455;348;7422;702;89
14:00;539;3624;4687;50426;359;7310;704;83
14:15;542;3691;4731;50546;374;7595;703;76
14:30;545;3759;4776;50666;389;7881;703;70
14:45;543;3500;4739;50477;402;7649;701;63
15:00;541;3242;4703;50288;415;7417;700;57
15:15;541;3472;4792;50570;443;7281;704;50
15:30;542;3702;4882;50852;471;7146;709;44
15:45;538;3534;4911;50784;500;7288;708;37
16:00;535;3366;4941;50717;529;7430;708;
16:15;536;3398;4995;50713;549;7703;701;
16:30;537;3430;5049;50709;570;7977;695;
16:45;538;3546;5083;50772;615;8119;700;
17:00;540;3662;5118;50835;661;8261;705;
17:15;539;3680;5108;50843;721;8700;705;
17:30;539;3699;5098;50851;781;9139;705;
17:45;539;3769;5151;50908;850;10215;705;
18:00;540;3840;5204;50965;919;11291;706;
18:15;540;3551;5190;50951;964;11375;711;
18:30;540;3263;5176;50938;1009;11459;716;
18:45;540;3395;5183;51009;1081;12027;718;
19:00;540;3527;5190;51081;1154;12596;720;
19:15;544;3440;5183;51092;1207;12063;719;
19:30;548;3354;5177;51104;1261;11531;719;
19:45;545;3224;5140;51111;1298;10803;720;
20:00;543;3095;5103;51119;1336;10075;722;
20:15;543;3065;5003;51142;1358;9274;724;
20:30;543;3035;4903;51165;1380;8473;726;
20:45;543;2995;4789;51009;1409;7880;724;
21:00;543;2955;4675;50854;1438;7287;722;
21:15;545;3189;4191;50999;1481;7305;721;
21:30;547;3424;3708;51144;1524;7324;721;
21:45;547;3165;3598;50903;1571;7160;726;
22:00;548;2906;3488;50663;1618;6997;732;
22:15;548;2784;3452;50641;1612;6945;730;
22:30;548;2663;3416;50620;1606;6894;729;
22:45;548;2786;3409;50715;1592;7575;730;
23:00;549;2909;3403;50810;1578;8256;731;
23:15;551;2712;3398;50574;1531;8014;731;
23:30;553;2516;3394;50339;1485;7772;731;
23:45;552;2570;3397;50395;1480;7379;734;
00:00;551;2625;3400;50452;1475;6987;737;
00:15;551;2683;3407;50623;1474;6772;734;
00:30;552;2742;3414;50794;1473;6558;732;
00:45;552;2496;3414;50510;1472;6421;735;
01:00;553;2250;3415;50227;1472;6284;739;
01:15;552;2223;3405;50360;1441;6235;739;
01:30;552;2197;3396;50494;1410;6187;739;
01:45;552;2144;3412;50352;1419;6180;739;
02:00;553;2092;3428;50211;1428;6173;739;
02:15;552;2045;3442;50361;1430;6176;740;
02:30;551;1999;3456;50511;1433;6180;742;
02:45;550;1846;3465;49862;1445;6115;740;
03:00;550;1693;3475;49213;1458;6051;739;
03:15;549;1767;3472;49440;1456;6016;738;
03:30;549;1842;3470;49667;1454;5981;737;
03:45;549;1802;3469;49586;1461;5973;739;
04:00;550;1763;3468;49505;1469;5966;741;
04:15;549;1779;3482;49689;1500;5977;738;
04:30;548;1795;3497;49874;1531;5988;736;
04:45;548;1825;3535;49947;1554;6021;736;
05:00;548;1855;3573;50021;1577;6054;737;
05:15;547;1870;3579;49948;1572;6045;732;
05:30;547;1886;3586;49876;1568;6037;727;
05:45;545;2022;3677;50188;1561;6072;727;
06:00;544;2158;3768;50501;1554;6108;728;
06:15;544;2336;3799;50547;1553;6249;726;
06:30;544;2514;3830;50594;1552;6391;725;
06:45;544;2775;3854;50986;1525;6870;724;9
07:00;544;3037;3879;51378;1498;7349;723;24
07:15;544;3108;4204;51282;1518;9061;725;37
07:30;545;3179;4529;51186;1538;10773;727;50
07:45;544;3160;4693;51230;1529;10843;724;61
08:00;543;3141;4858;51275;1520;10914;721;72
08:15;542;3191;4896;51287;1472;10926;717;82
08:30;542;3242;4934;51299;1424;10939;713;90
08:45;541;3267;5011;51422;1415;10936;714;97
09:00;541;3292;5089;51546;1407;10934;715;103
09:15;542;3283;5097;51551;1354;10642;713;108
09:30;543;3275;5105;51556;1302;10351;711;111
09:45;545;3230;5123;51549;1238;10276;704;114
10:00;548;3186;5141;51543;1174;10201;698;116
10:15;608;3054;5117;51542;1110;9977;699;117
10:30;668;2923;5093;51541;1046;9754;700;117
10:45;670;3009;5139;51477;1015;9556;702;116
11:00;672;3096;5185;51414;985;9359;705;115
11:15;672;3111;5191;51410;933;9468;704;113
11:30;673;3126;5197;51407;882;9578;703;110
11:45;674;3243;5201;51433;853;9371;702;106
12:00;676;3361;5205;51460;824;9164;702;102
12:15;676;3204;5156;51372;810;8726;704;98
12:30;676;3048;5107;51284;797;8288;706;93
12:45;676;3132;5114;51300;770;8335;707;89
13:00;676;3216;5122;51316;743;8382;709;84
13:15;673;3147;5117;51292;733;7986;711;79
13:30;670;3079;5112;51268;723;7590;713;74
13:45;672;3055;5148;51162;714;7498;712;69
14:00;674;3032;5185;51057;706;7406;711;64
14:15;645;3247;5242;51098;705;7470;714;59
14:30;616;3462;5300;51140;705;7534;718;54
14:45;613;3190;5318;50867;688;7366;717;49
15:00;610;2918;5336;50595;671;7198;716;44
15:15;593;3090;5393;50739;666;7227;713;39
15:30;576;3263;5450;50883;662;7256;711;34
15:45;558;3251;5415;50910;670;7201;719;29
16:00;540;3240;5381;50937;679;7147;727;
16:15;539;3396;5423;50630;681;7842;723;
16:30;539;3553;5465;50324;683;8537;720;
16:45;602;3552;5429;50354;702;8826;724;
17:00;666;3551;5394;50384;721;9115;729;
17:15;666;3560;5458;50414;752;9420;726;
17:30;666;3570;5523;50444;783;9726;724;
17:45;666;3612;5542;50481;792;11302;721;
18:00;666;3655;5561;50518;802;12879;718;
18:15;666;3535;5515;50006;808;12540;722;
18:30;667;3415;5470;49494;815;12202;727;
18:45;952;3515;5506;49127;802;13258;729;
19:00;1238;3616;5543;48760;790;14315;731;
19:15;1453;3511;5546;48874;785;13766;732;
19:30;1669;3406;5549;48989;781;13217;734;
19:45;1585;3370;5569;49063;765;12443;738;
20:00;1501;3335;5589;49138;750;11670;743;
20:15;1196;3247;5599;49413;742;10866;746;
20:30;891;3159;5610;49688;734;10062;750;
20:45;716;2970;5414;49732;726;9472;745;
21:00;541;2782;5219;49776;718;8882;741;
21:15;542;2887;4574;49958;674;8926;740;
21:30;544;2993;3929;50141;631;8970;740;
21:45;539;2782;3831;50196;610;8429;738;
22:00;535;2571;3733;50251;590;7889;736;
22:15;535;2557;3718;50309;564;7906;734;
22:30;536;2544;3703;50368;539;7923;733;
22:45;537;2562;3705;50410;517;9013;735;
23:00;538;2580;3707;50453;496;10103;737;
23:15;539;2526;3708;50341;485;9551;737;
23:30;541;2473;3709;50230;474;8999;737;
23:45;540;2469;3719;50231;460;8602;740;
00:00;539;2465;3730;50232;447;8206;743;
00:15;539;2495;3724;50264;436;7695;744;
00:30;539;2526;3718;50296;426;7185;745;
00:45;538;2486;3602;50116;408;6796;746;
01:00;538;2447;3487;49937;391;6407;748;
01:15;538;2478;3483;49940;375;6277;745;
01:30;538;2509;3479;49943;359;6147;743;
01:45;550;2490;3462;49924;347;6233;744;
02:00;562;2472;3446;49906;336;6319;745;
02:15;567;2522;3399;49981;330;6276;747;
02:30;573;2573;3353;50057;325;6234;750;
02:45;576;2420;3350;49876;319;6074;750;
03:00;579;2268;3347;49696;313;5914;751;
03:15;584;2311;3381;49777;303;5874;747;
03:30;590;2354;3415;49858;294;5835;744;
03:45;595;2340;3432;49769;279;5791;743;
04:00;601;2327;3449;49681;265;5748;742;
04:15;600;2355;3447;49729;250;5770;743;
04:30;599;2383;3446;49778;236;5792;744;
04:45;629;2332;3488;49717;225;5847;745;
05:00;659;2281;3531;49657;215;5902;746;
05:15;600;2394;3739;49886;209;5936;741;
05:30;541;2507;3948;50116;204;5971;737;
05:45;529;2641;4071;50400;195;6075;738;
06:00;518;2776;4195;50685;186;6180;739;
06:15;516;2961;4335;50733;182;6371;737;
06:30;515;3146;4476;50782;178;6563;736;
06:45;517;3363;4992;50931;177;7255;733;8
07:00;519;3580;5508;51080;177;7948;731;17
07:15;520;3918;5819;51257;182;9022;730;25
07:30;522;4256;6130;51435;187;10096;729;33
07:45;570;4214;6245;51593;188;9989;727;40
08:00;618;4172;6360;51752;189;9882;725;46
08:15;587;4176;6465;51830;190;9379;722;52
08:30;556;4181;6570;51908;191;8876;719;57
08:45;542;4311;6613;51884;186;8786;714;61
09:00;528;4441;6656;51861;182;8696;709;65
09:15;532;4381;6614;51753;173;8655;707;67
09:30;536;4322;6572;51645;165;8615;706;69
09:45;536;4276;6578;51622;159;8494;703;71
10:00;537;4231;6585;51600;153;8374;700;72
10:15;586;4347;6578;51666;149;8281;705;72
10:30;636;4463;6571;51732;145;8189;710;72
10:45;654;4363;6540;51672;133;8061;711;71
11:00;672;4263;6509;51612;121;7934;712;70
11:15;723;4369;6549;51654;109;8060;709;69
11:30;774;4475;6589;51696;98;8187;706;67
11:45;828;4485;6548;51665;89;8133;706;65
12:00;882;4495;6507;51634;80;8080;707;62
12:15;918;4381;6449;51581;74;7893;710;59
12:30;955;4268;6391;51529;69;7707;713;56
12:45;974;4314;6403;51599;68;7755;711;53
13:00;994;4361;6416;51670;67;7804;709;50
13:15;1001;4346;6411;51713;65;7745;708;47
13:30;1009;4332;6407;51756;64;7686;708;44
13:45;1006;4180;6322;51666;60;7659;710;41
14:00;1004;4029;6238;51577;56;7632;713;38
14:15;946;4300;6280;51665;56;7673;717;34
14:30;889;4571;6322;51754;56;7715;722;31
14:45;860;4302;6275;51688;57;7480;718;28
15:00;831;4034;6228;51622;58;7246;715;25
15:15;836;4366;6325;51661;60;7315;714;21
15:30;841;4698;6423;51700;62;7384;713;18
15:45;838;4536;6391;51699;60;7387;721;15
16:00;835;4374;6360;51698;59;7391;729;
16:15;836;4389;6381;51709;64;7448;729;
16:30;837;4405;6403;51721;69;7506;729;
16:45;793;4514;6435;51459;76;7778;733;
17:00;749;4624;6467;51198;83;8050;738;
17:15;739;4430;6403;51474;101;8267;735;
17:30;729;4236;6340;51751;119;8485;732;
17:45;726;4336;6444;51768;131;9874;731;
18:00;724;4436;6549;51785;143;11263;731;
18:15;792;4179;6466;51794;152;11038;733;
18:30;860;3923;6383;51804;162;10814;736;
18:45;952;4058;6436;51812;167;11161;734;
19:00;1045;4194;6489;51820;173;11508;732;
19:15;1093;4202;6427;51861;179;11186;729;
19:30;1141;4211;6365;51902;186;10864;727;
19:45;1129;4094;6352;51881;192;10127;727;
20:00;1117;3978;6339;51861;198;9390;728;
20:15;1122;3958;6286;51736;200;9037;730;
20:30;1127;3938;6233;51612;202;8684;733;
20:45;1130;3821;6107;51560;213;7996;738;
21:00;1133;3704;5981;51508;224;7309;744;
21:15;1141;3841;5234;51600;228;7121;742;
21:30;1149;3978;4488;51692;232;6934;741;
21:45;1147;3661;4240;51448;238;6711;741;
22:00;1145;3344;3992;51204;245;6489;742;
22:15;1148;3361;4005;51177;239;6451;738;
22:30;1151;3379;4018;51151;233;6413;735;
22:45;1151;3574;4019;51213;240;7090;733;
23:00;1151;3770;4020;51276;247;7768;731;
23:15;1100;3704;4099;51286;250;7232;732;
23:30;1050;3638;4178;51297;253;6696;733;
23:45;1042;3549;4178;51275;256;6485;736;
00:00;1034;3460;4179;51253;260;6275;740;
00:15;973;3263;3931;51279;264;6314;739;
00:30;912;3066;3683;51305;269;6354;739;
00:45;833;2696;3496;50894;279;6256;743;
01:00;754;2327;3310;50484;290;6158;747;
01:15;660;2261;3305;50740;299;6145;743;
01:30;567;2196;3300;50996;308;6132;740;
01:45;570;2109;3284;50940;316;6124;745;
02:00;574;2023;3268;50885;324;6116;750;
02:15;573;2011;3267;51113;330;6085;749;
02:30;573;2000;3266;51341;337;6054;748;
02:45;573;1942;3263;50625;340;5990;748;
03:00;574;1884;3260;49910;343;5926;748;
03:15;576;1847;3351;50408;340;5955;747;
03:30;578;1810;3442;50906;337;5984;747;
03:45;578;1780;3436;50601;340;5904;748;
04:00;578;1751;3431;50297;344;5824;749;
04:15;578;1771;3421;50478;347;5815;746;
04:30;578;1792;3411;50660;351;5806;744;
04:45;578;1806;3443;50872;350;5802;742;
05:00;579;1820;3475;51085;350;5799;740;
05:15;580;1822;3546;51064;357;5828;741;
05:30;581;1825;3617;51044;365;5857;742;
05:45;583;2008;3644;51355;377;5942;744;
06:00;585;2191;3671;51666;389;6028;746;
06:15;585;2438;3808;51760;402;6379;742;
06:30;585;2686;3945;51855;416;6731;738;
06:45;584;3047;4166;52127;431;7228;736;4
07:00;583;3408;4387;52400;447;7725;735;12
07:15;583;3554;4614;52357;464;8889;734;19
07:30;584;3701;4842;52314;482;10054;734;26
07:45;583;3649;4988;52172;496;10284;734;32
08:00;583;3598;5135;52030;510;10515;734;38
08:15;582;3670;5208;52155;519;10635;734;43
08:30;582;3743;5282;52281;528;10756;734;48
08:45;582;3740;5412;52408;540;10618;730;51
09:00;582;3737;5542;52535;553;10481;726;55
09:15;581;3829;5542;52564;557;10260;712;57
09:30;581;3921;5543;52593;562;10040;698;60
09:45;606;3888;5487;52643;549;9825;698;61
10:00;632;3856;5432;52694;537;9611;699;62
10:15;668;3942;5450;52687;506;9601;708;63
10:30;705;4028;5469;52680;475;9591;717;63
10:45;705;3965;5407;52684;461;9518;719;63
11:00;705;3903;5345;52689;448;9445;722;62
11:15;708;3813;5348;52700;438;9235;722;61
11:30;711;3724;5351;52711;429;9026;723;60
11:45;710;3831;5397;52710;430;8856;721;58
12:00;709;3938;5444;52710;431;8687;720;56
12:15;710;3818;5417;52740;434;8909;722;54
12:30;711;3698;5390;52770;438;9132;724;52
12:45;710;3617;5364;52770;440;9248;730;50
13:00;710;3536;5339;52770;442;9364;737;47
13:15;710;3514;5348;52757;440;8907;736;45
13:30;710;3493;5357;52745;439;8450;735;42
13:45;709;3425;5351;52667;447;8205;736;40
14:00;709;3358;5346;52590;456;7960;738;37
14:15;682;3673;5417;52639;449;8071;741;35
14:30;656;3989;5489;52688;442;8183;744;32
14:45;655;3824;5451;52229;442;7872;740;30
15:00;654;3660;5413;51771;443;7562;737;27
15:15;640;3663;5410;51471;455;8228;740;25
15:30;626;3667;5408;51171;468;8894;744;22
15:45;607;3568;5422;51102;499;8921;748;20
16:00;588;3470;5437;51033;530;8949;753;
16:15;588;3760;5442;51193;584;9106;755;
16:30;589;4051;5447;51353;639;9263;757;
16:45;650;4103;5465;51376;674;9406;754;
17:00;712;4155;5484;51399;710;9550;752;
17:15;710;4114;5440;51394;754;10088;749;
17:30;709;4074;5396;51389;799;10626;746;
17:45;707;4148;5480;51406;838;11931;752;
18:00;706;4222;5564;51424;878;13236;759;
18:15;701;4116;5493;51426;918;12652;753;
18:30;697;4011;5422;51429;958;12069;748;
18:45;697;4056;5456;51437;999;12387;754;
19:00;697;4102;5490;51445;1041;12705;761;
19:15;636;4122;5481;51457;1107;12254;756;
19:30;575;4142;5473;51470;1174;11804;751;
19:45;575;4083;5442;51475;1216;10824;753;
20:00;575;4024;5412;51480;1258;9845;755;
20:15;575;4006;5427;51401;1309;9556;759;
20:30;575;3988;5443;51323;1361;9267;763;
20:45;575;3855;4894;51256;1388;8861;768;
21:00;575;3722;4346;51190;1415;8455;774;
21:15;574;3652;4053;51211;1460;8225;773;
21:30;574;3583;3760;51232;1506;7995;773;
21:45;574;3428;3423;51086;1532;7757;773;
22:00;574;3273;3087;50940;1559;7520;774;
22:15;573;3207;3074;50964;1595;7519;774;
22:30;572;3141;3061;50988;1631;7518;774;
22:45;571;3172;3076;51168;1648;8390;776;
23:00;571;3203;3092;51348;1666;9263;778;
23:15;571;3121;3087;51395;1681;8655;777;
23:30;572;3040;3083;51442;1696;8047;776;
23:45;572;2998;3063;51404;1711;7894;777;
00:00;572;2956;3044;51367;1727;7741;778;
00:15;569;3133;3060;51287;1698;7448;778;
00:30;566;3310;3076;51208;1670;7155;778;
00:45;566;2954;3066;50787;1664;6804;781;
01:00;566;2598;3056;50367;1658;6454;784;
01:15;566;2426;3041;50410;1656;6334;785;
01:30;567;2254;3026;50453;1654;6214;787;
01:45;567;2205;3040;50252;1642;6211;784;
02:00;568;2157;3054;50051;1631;6208;782;
02:15;568;2206;3057;50122;1618;6154;782;
02:30;568;2255;3061;50194;1606;6101;783;
02:45;568;2133;3058;49676;1598;6013;785;
03:00;568;2012;3055;49158;1591;5925;787;
03:15;568;2099;3014;49271;1592;5818;782;
03:30;569;2186;2973;49385;1594;5712;777;
03:45;569;2174;3013;49091;1583;5565;781;
04:00;569;2163;3053;48798;1573;5419;785;
04:15;569;2197;3047;49023;1558;5598;784;
04:30;569;2232;3042;49248;1544;5777;784;
04:45;570;2222;3048;49243;1510;5736;785;
05:00;571;2212;3054;49239;1477;5695;787;
05:15;570;2208;3039;49247;1445;5664;786;
05:30;569;2204;3024;49255;1414;5634;785;
05:45;568;2206;3021;49273;1409;5649;782;
06:00;568;2209;3018;49292;1405;5664;779;
06:15;568;2180;2989;49173;1426;5595;779;
06:30;569;2151;2960;49054;1447;5527;780;
06:45;567;2228;2999;49381;1463;5359;781;3
07:00;565;2306;3039;49709;1480;5192;782;15
07:15;565;2267;3032;49663;1484;5305;780;26
07:30;566;2229;3026;49618;1489;5419;779;36
07:45;567;2234;3011;49828;1476;5474;775;46
08:00;568;2239;2996;50039;1463;5529;771;55
08:15;569;2322;3000;50358;1455;5596;773;63
08:30;570;2405;3004;50678;1447;5664;776;69
08:45;569;2451;3004;50730;1422;5743;777;75
09:00;568;2498;3005;50783;1398;5823;778;80
09:15;567;2693;3011;50727;1366;6353;775;84
09:30;567;2888;3018;50671;1334;6883;773;87
09:45;567;3024;2996;50765;1298;6936;770;89
10:00;567;3160;2975;50860;1262;6990;768;91
10:15;568;3174;2999;50940;1227;7040;767;92
10:30;569;3189;3024;51020;1193;7090;766;92
10:45;568;3196;2986;51050;1166;6951;763;91
11:00;568;3203;2948;51081;1139;6812;760;90
11:15;568;3074;2975;50945;1109;6768;760;88
11:30;568;2945;3002;50810;1079;6725;760;85
11:45;567;2912;2992;50872;1058;6724;757;82
12:00;567;2879;2982;50935;1037;6723;755;79
12:15;567;2811;3005;50938;1002;6942;755;76
12:30;568;2744;3029;50941;967;7161;755;72
12:45;568;2767;3012;50921;939;7544;751;68
13:00;568;2790;2995;50901;911;7927;748;64
13:15;567;2799;2966;50863;889;7596;752;60
13:30;566;2808;2938;50826;867;7266;757;56
13:45;566;2788;2943;50635;834;6895;752;52
14:00;567;2768;2949;50445;801;6525;747;48
14:15;566;2937;2940;50722;770;6558;750;44
14:30;565;3107;2931;51000;740;6591;753;39
14:45;565;2981;2958;50729;731;6382;755;35
15:00;565;2855;2985;50458;723;6174;758;31
15:15;565;2847;2960;50533;713;6345;757;27
15:30;566;2840;2936;50609;703;6516;756;23
15:45;566;2735;2954;50537;723;6494;758;18
16:00;566;2631;2973;50465;744;6473;760;
16:15;566;2735;2950;50949;764;6709;756;
16:30;566;2840;2928;51434;784;6945;753;
16:45;566;2930;2960;51503;803;7107;750;
17:00;567;3020;2993;51573;823;7270;748;
17:15;568;2933;3004;51476;845;7474;750;
17:30;569;2847;3015;51380;867;7679;753;
17:45;569;2907;2996;51506;886;8563;755;
18:00;570;2967;2977;51632;906;9447;757;
18:15;569;2942;2994;51599;920;9371;757;
18:30;569;2917;3011;51567;935;9295;757;
18:45;567;2946;2982;51664;950;9632;754;
19:00;566;2976;2953;51762;965;9969;752;
19:15;566;2933;2980;51744;984;9451;752;
19:30;566;2891;3008;51726;1004;8934;752;
19:45;566;2862;2986;51670;1015;8346;752;
20:00;566;2833;2964;51615;1027;7759;752;
20:15;566;2874;2982;51625;1024;7321;755;
20:30;566;2915;3001;51635;1021;6883;759;
20:45;567;2941;2972;51556;1015;6622;763;
21:00;568;2968;2944;51478;1010;6362;767;
21:15;568;2882;2968;51391;1017;5971;764;
21:30;568;2796;2992;51304;1024;5581;761;
21:45;568;2791;2983;51299;1031;5506;758;
22:00;568;2787;2974;51294;1039;5431;756;
22:15;568;2671;2976;51094;1026;5562;753;
22:30;568;2555;2979;50895;1014;5693;750;
22:45;567;2712;3004;51135;1010;5968;749;
23:00;567;2870;3029;51376;1007;6244;748;
23:15;567;2726;2989;51246;1010;6028;746;
23:30;568;2582;2950;51116;1014;5812;744;
23:45;568;2669;2950;51015;1041;5808;747;
00:00;568;2756;2951;50914;1069;5804;750;
00:15;567;2751;2948;51069;1082;5640;747;
00:30;567;2746;2945;51225;1096;5477;745;
00:45;567;2457;2955;50762;1105;5222;746;
01:00;568;2169;2965;50300;1114;4968;747;
